"record_set_num","block_id","record_id"
"2","3050","febrl4b-rec-49-dup-0"
"1","3051","febrl4a-rec-1979-org"
"2","3051","febrl4b-rec-1979-dup-0"
"1","3052","febrl4a-rec-3250-org"
"2","3052","febrl4b-rec-3250-dup-0"
"1","3053","febrl4a-rec-4638-org"
"2","3053","febrl4b-rec-4638-dup-0"
"1","3054","febrl4a-rec-3370-org"
"2","3054","febrl4b-rec-3370-dup-0"
"1","3055","febrl4a-rec-1753-org"
"2","3055","febrl4b-rec-1753-dup-0"
"1","3056","febrl4a-rec-836-org"
"2","3056","febrl4b-rec-836-dup-0"
"1","3057","febrl4a-rec-2506-org"
"2","3057","febrl4b-rec-2506-dup-0"
"1","3058","febrl4a-rec-1965-org"
"2","3058","febrl4b-rec-1965-dup-0"
"1","3059","febrl4a-rec-506-org"
"2","3059","febrl4b-rec-506-dup-0"
"1","3060","febrl4a-rec-659-org"
"2","3060","febrl4b-rec-659-dup-0"
"1","3061","febrl4a-rec-3345-org"
"2","3061","febrl4b-rec-3345-dup-0"
"1","3062","febrl4a-rec-76-org"
"2","3062","febrl4b-rec-76-dup-0"
"1","3063","febrl4a-rec-76-org"
"2","3063","febrl4b-rec-3362-dup-0"
"1","3064","febrl4a-rec-262-org"
"2","3064","febrl4b-rec-262-dup-0"
"1","3065","febrl4a-rec-1077-org"
"2","3065","febrl4b-rec-1077-dup-0"
"1","3066","febrl4a-rec-1453-org"
"2","3066","febrl4b-rec-1453-dup-0"
"1","3067","febrl4a-rec-3517-org"
"2","3067","febrl4b-rec-3517-dup-0"
"1","3068","febrl4a-rec-1808-org"
"2","3068","febrl4b-rec-1808-dup-0"
"1","3069","febrl4a-rec-4287-org"
"2","3069","febrl4b-rec-4287-dup-0"
"1","3070","febrl4a-rec-4287-org"
"2","3070","febrl4b-rec-4539-dup-0"
"1","3071","febrl4a-rec-4287-org"
"2","3071","febrl4b-rec-2624-dup-0"
"1","3072","febrl4a-rec-4371-org"
"2","3072","febrl4b-rec-4371-dup-0"
"1","3073","febrl4a-rec-750-org"
"2","3073","febrl4b-rec-750-dup-0"
"1","3074","febrl4a-rec-3753-org"
"2","3074","febrl4b-rec-3753-dup-0"
"1","3075","febrl4a-rec-4518-org"
"2","3075","febrl4b-rec-4518-dup-0"
"1","3076","febrl4a-rec-4293-org"
"2","3076","febrl4b-rec-4293-dup-0"
"1","3077","febrl4a-rec-203-org"
"2","3077","febrl4b-rec-203-dup-0"
"1","3078","febrl4a-rec-2854-org"
"2","3078","febrl4b-rec-2854-dup-0"
"1","3079","febrl4a-rec-3819-org"
"2","3079","febrl4b-rec-3819-dup-0"
"1","3080","febrl4a-rec-4594-org"
"2","3080","febrl4b-rec-4594-dup-0"
"1","3081","febrl4a-rec-182-org"
"2","3081","febrl4b-rec-182-dup-0"
"1","3082","febrl4a-rec-64-org"
"2","3082","febrl4b-rec-64-dup-0"
"1","3083","febrl4a-rec-1580-org"
"2","3083","febrl4b-rec-1580-dup-0"
"1","3084","febrl4a-rec-523-org"
"2","3084","febrl4b-rec-523-dup-0"
"1","3085","febrl4a-rec-2326-org"
"2","3085","febrl4b-rec-2326-dup-0"
"1","3086","febrl4a-rec-3403-org"
"2","3086","febrl4b-rec-3403-dup-0"
"1","3087","febrl4a-rec-4129-org"
"2","3087","febrl4b-rec-4129-dup-0"
"1","3088","febrl4a-rec-4375-org"
"2","3088","febrl4b-rec-4375-dup-0"
"1","3089","febrl4a-rec-4375-org"
"2","3089","febrl4b-rec-4806-dup-0"
"1","3090","febrl4a-rec-4757-org"
"2","3090","febrl4b-rec-4757-dup-0"
"1","3091","febrl4a-rec-4757-org"
"2","3091","febrl4b-rec-3294-dup-0"
"1","3092","febrl4a-rec-20-org"
"2","3092","febrl4b-rec-20-dup-0"
"1","3093","febrl4a-rec-1992-org"
"2","3093","febrl4b-rec-1992-dup-0"
"1","3094","febrl4a-rec-1389-org"
"2","3094","febrl4b-rec-1389-dup-0"
"1","3095","febrl4a-rec-4177-org"
"2","3095","febrl4b-rec-4177-dup-0"
"1","3096","febrl4a-rec-2254-org"
"2","3096","febrl4b-rec-2254-dup-0"
"1","3097","febrl4a-rec-2254-org"
"2","3097","febrl4b-rec-2595-dup-0"
"1","3098","febrl4a-rec-3211-org"
"2","3098","febrl4b-rec-3211-dup-0"
"1","3099","febrl4a-rec-1226-org"
"2","3099","febrl4b-rec-1226-dup-0"
"1","3100","febrl4a-rec-3557-org"
"2","3100","febrl4b-rec-3557-dup-0"
"1","3101","febrl4a-rec-689-org"
"2","3101","febrl4b-rec-689-dup-0"
"1","3102","febrl4a-rec-2429-org"
"2","3102","febrl4b-rec-2429-dup-0"
"1","3103","febrl4a-rec-2429-org"
"2","3103","febrl4b-rec-4919-dup-0"
"1","3104","febrl4a-rec-4709-org"
"2","3104","febrl4b-rec-4709-dup-0"
"1","3105","febrl4a-rec-4709-org"
"2","3105","febrl4b-rec-1872-dup-0"
"1","3106","febrl4a-rec-3988-org"
"2","3106","febrl4b-rec-3988-dup-0"
"1","3107","febrl4a-rec-33-org"
"2","3107","febrl4b-rec-33-dup-0"
"1","3108","febrl4a-rec-33-org"
"2","3108","febrl4b-rec-1034-dup-0"
"1","3109","febrl4a-rec-33-org"
"2","3109","febrl4b-rec-1499-dup-0"
"1","3110","febrl4a-rec-3300-org"
"2","3110","febrl4b-rec-3300-dup-0"
"1","3111","febrl4a-rec-1223-org"
"2","3111","febrl4b-rec-1223-dup-0"
"1","3112","febrl4a-rec-1761-org"
"2","3112","febrl4b-rec-1761-dup-0"
"1","3113","febrl4a-rec-1761-org"
"2","3113","febrl4b-rec-3409-dup-0"
"1","3114","febrl4a-rec-1119-org"
"2","3114","febrl4b-rec-1119-dup-0"
"1","3115","febrl4a-rec-709-org"
"2","3115","febrl4b-rec-709-dup-0"
"1","3116","febrl4a-rec-2031-org"
"2","3116","febrl4b-rec-2031-dup-0"
"1","3117","febrl4a-rec-2031-org"
"2","3117","febrl4b-rec-2062-dup-0"
"1","3118","febrl4a-rec-4708-org"
"2","3118","febrl4b-rec-4708-dup-0"
"1","3119","febrl4a-rec-635-org"
"2","3119","febrl4b-rec-635-dup-0"
"1","3120","febrl4a-rec-2279-org"
"2","3120","febrl4b-rec-2279-dup-0"
"1","3121","febrl4a-rec-977-org"
"2","3121","febrl4b-rec-977-dup-0"
"1","3122","febrl4a-rec-3097-org"
"2","3122","febrl4b-rec-3097-dup-0"
"1","3123","febrl4a-rec-1160-org"
"2","3123","febrl4b-rec-1160-dup-0"
"1","3124","febrl4a-rec-2618-org"
"2","3124","febrl4b-rec-2618-dup-0"
"1","3125","febrl4a-rec-161-org"
"2","3125","febrl4b-rec-161-dup-0"
"1","3126","febrl4a-rec-1141-org"
"2","3126","febrl4b-rec-1141-dup-0"
"1","3127","febrl4a-rec-2200-org"
"2","3127","febrl4b-rec-2200-dup-0"
"1","3128","febrl4a-rec-4648-org"
"2","3128","febrl4b-rec-4648-dup-0"
"1","3129","febrl4a-rec-4043-org"
"2","3129","febrl4b-rec-4043-dup-0"
"1","3130","febrl4a-rec-2204-org"
"2","3130","febrl4b-rec-2204-dup-0"
"1","3131","febrl4a-rec-3272-org"
"2","3131","febrl4b-rec-3272-dup-0"
"1","3132","febrl4a-rec-4047-org"
"2","3132","febrl4b-rec-4047-dup-0"
"1","3133","febrl4a-rec-1086-org"
"2","3133","febrl4b-rec-1086-dup-0"
"1","3134","febrl4a-rec-1086-org"
"2","3134","febrl4b-rec-3485-dup-0"
"1","3135","febrl4a-rec-2037-org"
"2","3135","febrl4b-rec-2037-dup-0"
"1","3136","febrl4a-rec-2530-org"
"2","3136","febrl4b-rec-2530-dup-0"
"1","3137","febrl4a-rec-811-org"
"2","3137","febrl4b-rec-811-dup-0"
"1","3138","febrl4a-rec-2069-org"
"2","3138","febrl4b-rec-2069-dup-0"
"1","3139","febrl4a-rec-2619-org"
"2","3139","febrl4b-rec-2619-dup-0"
"1","3140","febrl4a-rec-266-org"
"2","3140","febrl4b-rec-266-dup-0"
"1","3141","febrl4a-rec-2167-org"
"2","3141","febrl4b-rec-2167-dup-0"
"1","3142","febrl4a-rec-3341-org"
"2","3142","febrl4b-rec-3341-dup-0"
"1","3143","febrl4a-rec-4900-org"
"2","3143","febrl4b-rec-4900-dup-0"
"1","3144","febrl4a-rec-1735-org"
"2","3144","febrl4b-rec-1735-dup-0"
"1","3145","febrl4a-rec-1735-org"
"2","3145","febrl4b-rec-823-dup-0"
"1","3146","febrl4a-rec-3037-org"
"2","3146","febrl4b-rec-3037-dup-0"
"1","3147","febrl4a-rec-3037-org"
"2","3147","febrl4b-rec-378-dup-0"
"1","3148","febrl4a-rec-2507-org"
"2","3148","febrl4b-rec-2507-dup-0"
"1","3149","febrl4a-rec-1503-org"
"2","3149","febrl4b-rec-1503-dup-0"
"1","3150","febrl4a-rec-3625-org"
"2","3150","febrl4b-rec-3625-dup-0"
"1","3151","febrl4a-rec-3454-org"
"2","3151","febrl4b-rec-3454-dup-0"
"1","3152","febrl4a-rec-73-org"
"2","3152","febrl4b-rec-73-dup-0"
"1","3153","febrl4a-rec-326-org"
"2","3153","febrl4b-rec-326-dup-0"
"1","3154","febrl4a-rec-1746-org"
"2","3154","febrl4b-rec-1746-dup-0"
"1","3155","febrl4a-rec-4175-org"
"2","3155","febrl4b-rec-4175-dup-0"
"1","3156","febrl4a-rec-335-org"
"2","3156","febrl4b-rec-335-dup-0"
"1","3157","febrl4a-rec-4977-org"
"2","3157","febrl4b-rec-4977-dup-0"
"1","3158","febrl4a-rec-4931-org"
"2","3158","febrl4b-rec-4931-dup-0"
"1","3159","febrl4a-rec-1711-org"
"2","3159","febrl4b-rec-1711-dup-0"
"1","3160","febrl4a-rec-4021-org"
"2","3160","febrl4b-rec-4021-dup-0"
"1","3161","febrl4a-rec-4021-org"
"2","3161","febrl4b-rec-987-dup-0"
"1","3162","febrl4a-rec-3038-org"
"2","3162","febrl4b-rec-3038-dup-0"
"1","3163","febrl4a-rec-3038-org"
"2","3163","febrl4b-rec-2840-dup-0"
"1","3164","febrl4a-rec-1233-org"
"2","3164","febrl4b-rec-1233-dup-0"
"1","3165","febrl4a-rec-4751-org"
"2","3165","febrl4b-rec-4751-dup-0"
"1","3166","febrl4a-rec-360-org"
"2","3166","febrl4b-rec-360-dup-0"
"1","3167","febrl4a-rec-2819-org"
"2","3167","febrl4b-rec-2819-dup-0"
"1","3168","febrl4a-rec-3462-org"
"2","3168","febrl4b-rec-3462-dup-0"
"1","3169","febrl4a-rec-4905-org"
"2","3169","febrl4b-rec-4905-dup-0"
"1","3170","febrl4a-rec-986-org"
"2","3170","febrl4b-rec-986-dup-0"
"1","3171","febrl4a-rec-199-org"
"2","3171","febrl4b-rec-199-dup-0"
"1","3172","febrl4a-rec-487-org"
"2","3172","febrl4b-rec-487-dup-0"
"1","3173","febrl4a-rec-4109-org"
"2","3173","febrl4b-rec-4109-dup-0"
"1","3174","febrl4a-rec-1896-org"
"2","3174","febrl4b-rec-1896-dup-0"
"1","3175","febrl4a-rec-4475-org"
"2","3175","febrl4b-rec-4475-dup-0"
"1","3176","febrl4a-rec-3070-org"
"2","3176","febrl4b-rec-3070-dup-0"
"1","3177","febrl4a-rec-1700-org"
"2","3177","febrl4b-rec-1700-dup-0"
"1","3178","febrl4a-rec-1347-org"
"2","3178","febrl4b-rec-1347-dup-0"
"1","3179","febrl4a-rec-1338-org"
"2","3179","febrl4b-rec-1338-dup-0"
"1","3180","febrl4a-rec-3973-org"
"2","3180","febrl4b-rec-3973-dup-0"
"1","3181","febrl4a-rec-3281-org"
"2","3181","febrl4b-rec-3281-dup-0"
"1","3182","febrl4a-rec-379-org"
"2","3182","febrl4b-rec-379-dup-0"
"1","3183","febrl4a-rec-3150-org"
"2","3183","febrl4b-rec-3150-dup-0"
"1","3184","febrl4a-rec-3150-org"
"2","3184","febrl4b-rec-2533-dup-0"
"1","3185","febrl4a-rec-3845-org"
"2","3185","febrl4b-rec-3845-dup-0"
"1","3186","febrl4a-rec-1187-org"
"2","3186","febrl4b-rec-1187-dup-0"
"1","3187","febrl4a-rec-1169-org"
"2","3187","febrl4b-rec-1169-dup-0"
"1","3188","febrl4a-rec-4023-org"
"2","3188","febrl4b-rec-4023-dup-0"
"1","3189","febrl4a-rec-4023-org"
"2","3189","febrl4b-rec-3576-dup-0"
"1","3190","febrl4a-rec-4023-org"
"2","3190","febrl4b-rec-3511-dup-0"
"1","3191","febrl4a-rec-2759-org"
"2","3191","febrl4b-rec-2759-dup-0"
"1","3192","febrl4a-rec-205-org"
"2","3192","febrl4b-rec-205-dup-0"
"1","3193","febrl4a-rec-3766-org"
"2","3193","febrl4b-rec-3766-dup-0"
"1","3194","febrl4a-rec-891-org"
"2","3194","febrl4b-rec-891-dup-0"
"1","3195","febrl4a-rec-2724-org"
"2","3195","febrl4b-rec-2724-dup-0"
"1","3196","febrl4a-rec-2175-org"
"2","3196","febrl4b-rec-2175-dup-0"
"1","3197","febrl4a-rec-2175-org"
"2","3197","febrl4b-rec-975-dup-0"
"1","3198","febrl4a-rec-2175-org"
"2","3198","febrl4b-rec-2338-dup-0"
"1","3199","febrl4a-rec-994-org"
"2","3199","febrl4b-rec-994-dup-0"
"1","3200","febrl4a-rec-994-org"
"2","3200","febrl4b-rec-60-dup-0"
"1","3201","febrl4a-rec-1824-org"
"2","3201","febrl4b-rec-1824-dup-0"
"1","3202","febrl4a-rec-3739-org"
"2","3202","febrl4b-rec-3739-dup-0"
"1","3203","febrl4a-rec-1726-org"
"2","3203","febrl4b-rec-1726-dup-0"
"1","3204","febrl4a-rec-3230-org"
"2","3204","febrl4b-rec-3230-dup-0"
"1","3205","febrl4a-rec-675-org"
"2","3205","febrl4b-rec-675-dup-0"
"1","3206","febrl4a-rec-2608-org"
"2","3206","febrl4b-rec-2608-dup-0"
"1","3207","febrl4a-rec-4210-org"
"2","3207","febrl4b-rec-4210-dup-0"
"1","3208","febrl4a-rec-3809-org"
"2","3208","febrl4b-rec-3809-dup-0"
"1","3209","febrl4a-rec-4884-org"
"2","3209","febrl4b-rec-4884-dup-0"
"1","3210","febrl4a-rec-2690-org"
"2","3210","febrl4b-rec-2690-dup-0"
"1","3211","febrl4a-rec-1683-org"
"2","3211","febrl4b-rec-1683-dup-0"
"1","3212","febrl4a-rec-220-org"
"2","3212","febrl4b-rec-220-dup-0"
"1","3213","febrl4a-rec-220-org"
"2","3213","febrl4b-rec-2247-dup-0"
"1","3214","febrl4a-rec-4258-org"
"2","3214","febrl4b-rec-4258-dup-0"
"1","3215","febrl4a-rec-4258-org"
"2","3215","febrl4b-rec-4037-dup-0"
"1","3216","febrl4a-rec-2609-org"
"2","3216","febrl4b-rec-2609-dup-0"
"1","3217","febrl4a-rec-3276-org"
"2","3217","febrl4b-rec-3276-dup-0"
"1","3218","febrl4a-rec-839-org"
"2","3218","febrl4b-rec-839-dup-0"
"1","3219","febrl4a-rec-4786-org"
"2","3219","febrl4b-rec-4786-dup-0"
"1","3220","febrl4a-rec-2767-org"
"2","3220","febrl4b-rec-2767-dup-0"
"1","3221","febrl4a-rec-1319-org"
"2","3221","febrl4b-rec-1319-dup-0"
"1","3222","febrl4a-rec-2241-org"
"2","3222","febrl4b-rec-2241-dup-0"
"1","3223","febrl4a-rec-4430-org"
"2","3223","febrl4b-rec-4430-dup-0"
"1","3224","febrl4a-rec-3352-org"
"2","3224","febrl4b-rec-3352-dup-0"
"1","3225","febrl4a-rec-4283-org"
"2","3225","febrl4b-rec-4283-dup-0"
"1","3226","febrl4a-rec-1689-org"
"2","3226","febrl4b-rec-1689-dup-0"
"1","3227","febrl4a-rec-2134-org"
"2","3227","febrl4b-rec-2134-dup-0"
"1","3228","febrl4a-rec-2134-org"
"2","3228","febrl4b-rec-3418-dup-0"
"1","3229","febrl4a-rec-2977-org"
"2","3229","febrl4b-rec-2977-dup-0"
"1","3230","febrl4a-rec-2553-org"
"2","3230","febrl4b-rec-2553-dup-0"
"1","3231","febrl4a-rec-1857-org"
"2","3231","febrl4b-rec-1857-dup-0"
"1","3232","febrl4a-rec-1385-org"
"2","3232","febrl4b-rec-1385-dup-0"
"1","3233","febrl4a-rec-1109-org"
"2","3233","febrl4b-rec-1109-dup-0"
"1","3234","febrl4a-rec-1861-org"
"2","3234","febrl4b-rec-1861-dup-0"
"1","3235","febrl4a-rec-2217-org"
"2","3235","febrl4b-rec-2217-dup-0"
"1","3236","febrl4a-rec-3432-org"
"2","3236","febrl4b-rec-3432-dup-0"
"1","3237","febrl4a-rec-1270-org"
"2","3237","febrl4b-rec-1270-dup-0"
"1","3238","febrl4a-rec-3362-org"
"2","3238","febrl4b-rec-3362-dup-0"
"1","3239","febrl4a-rec-2025-org"
"2","3239","febrl4b-rec-2025-dup-0"
"1","3240","febrl4a-rec-482-org"
"2","3240","febrl4b-rec-482-dup-0"
"1","3241","febrl4a-rec-2991-org"
"2","3241","febrl4b-rec-2991-dup-0"
"1","3242","febrl4a-rec-2791-org"
"2","3242","febrl4b-rec-2791-dup-0"
"1","3243","febrl4a-rec-4041-org"
"2","3243","febrl4b-rec-4041-dup-0"
"1","3244","febrl4a-rec-2891-org"
"2","3244","febrl4b-rec-2891-dup-0"
"1","3245","febrl4a-rec-3680-org"
"2","3245","febrl4b-rec-3680-dup-0"
"1","3246","febrl4a-rec-4622-org"
"2","3246","febrl4b-rec-4622-dup-0"
"1","3247","febrl4a-rec-4377-org"
"2","3247","febrl4b-rec-4377-dup-0"
"1","3248","febrl4a-rec-776-org"
"2","3248","febrl4b-rec-776-dup-0"
"1","3249","febrl4a-rec-2054-org"
"2","3249","febrl4b-rec-2054-dup-0"
"1","3250","febrl4a-rec-1249-org"
"2","3250","febrl4b-rec-1249-dup-0"
"1","3251","febrl4a-rec-83-org"
"2","3251","febrl4b-rec-83-dup-0"
"1","3252","febrl4a-rec-4699-org"
"2","3252","febrl4b-rec-4699-dup-0"
"1","3253","febrl4a-rec-1275-org"
"2","3253","febrl4b-rec-1275-dup-0"
"1","3254","febrl4a-rec-4642-org"
"2","3254","febrl4b-rec-4642-dup-0"
"1","3255","febrl4a-rec-1561-org"
"2","3255","febrl4b-rec-1561-dup-0"
"1","3256","febrl4a-rec-4118-org"
"2","3256","febrl4b-rec-4118-dup-0"
"1","3257","febrl4a-rec-1648-org"
"2","3257","febrl4b-rec-1648-dup-0"
"1","3258","febrl4a-rec-3962-org"
"2","3258","febrl4b-rec-3962-dup-0"
"1","3259","febrl4a-rec-3507-org"
"2","3259","febrl4b-rec-3507-dup-0"
"1","3260","febrl4a-rec-3507-org"
"2","3260","febrl4b-rec-1083-dup-0"
"1","3261","febrl4a-rec-398-org"
"2","3261","febrl4b-rec-398-dup-0"
"1","3262","febrl4a-rec-398-org"
"2","3262","febrl4b-rec-2492-dup-0"
"1","3263","febrl4a-rec-2318-org"
"2","3263","febrl4b-rec-2318-dup-0"
"1","3264","febrl4a-rec-1113-org"
"2","3264","febrl4b-rec-1113-dup-0"
"1","3265","febrl4a-rec-4960-org"
"2","3265","febrl4b-rec-4960-dup-0"
"1","3266","febrl4a-rec-171-org"
"2","3266","febrl4b-rec-171-dup-0"
"1","3267","febrl4a-rec-171-org"
"2","3267","febrl4b-rec-1458-dup-0"
"1","3268","febrl4a-rec-4584-org"
"2","3268","febrl4b-rec-4584-dup-0"
"1","3269","febrl4a-rec-2877-org"
"2","3269","febrl4b-rec-2877-dup-0"
"1","3270","febrl4a-rec-526-org"
"2","3270","febrl4b-rec-526-dup-0"
"1","3271","febrl4a-rec-1789-org"
"2","3271","febrl4b-rec-1789-dup-0"
"1","3272","febrl4a-rec-337-org"
"2","3272","febrl4b-rec-337-dup-0"
"1","3273","febrl4a-rec-1895-org"
"2","3273","febrl4b-rec-1895-dup-0"
"1","3274","febrl4a-rec-4341-org"
"2","3274","febrl4b-rec-4341-dup-0"
"1","3275","febrl4a-rec-3478-org"
"2","3275","febrl4b-rec-3478-dup-0"
"1","3276","febrl4a-rec-2862-org"
"2","3276","febrl4b-rec-2862-dup-0"
"1","3277","febrl4a-rec-2862-org"
"2","3277","febrl4b-rec-146-dup-0"
"1","3278","febrl4a-rec-4823-org"
"2","3278","febrl4b-rec-4823-dup-0"
"1","3279","febrl4a-rec-272-org"
"2","3279","febrl4b-rec-272-dup-0"
"1","3280","febrl4a-rec-717-org"
"2","3280","febrl4b-rec-717-dup-0"
"1","3281","febrl4a-rec-2591-org"
"2","3281","febrl4b-rec-2591-dup-0"
"1","3282","febrl4a-rec-2968-org"
"2","3282","febrl4b-rec-2968-dup-0"
"1","3283","febrl4a-rec-1754-org"
"2","3283","febrl4b-rec-1754-dup-0"
"1","3284","febrl4a-rec-1754-org"
"2","3284","febrl4b-rec-3795-dup-0"
"1","3285","febrl4a-rec-4168-org"
"2","3285","febrl4b-rec-4168-dup-0"
"1","3286","febrl4a-rec-175-org"
"2","3286","febrl4b-rec-175-dup-0"
"1","3287","febrl4a-rec-3356-org"
"2","3287","febrl4b-rec-3356-dup-0"
"1","3288","febrl4a-rec-3217-org"
"2","3288","febrl4b-rec-3217-dup-0"
"1","3289","febrl4a-rec-3127-org"
"2","3289","febrl4b-rec-3127-dup-0"
"1","3290","febrl4a-rec-3127-org"
"2","3290","febrl4b-rec-155-dup-0"
"1","3291","febrl4a-rec-822-org"
"2","3291","febrl4b-rec-822-dup-0"
"1","3292","febrl4a-rec-822-org"
"2","3292","febrl4b-rec-4008-dup-0"
"1","3293","febrl4a-rec-1396-org"
"2","3293","febrl4b-rec-1396-dup-0"
"1","3294","febrl4a-rec-3991-org"
"2","3294","febrl4b-rec-3991-dup-0"
"1","3295","febrl4a-rec-3796-org"
"2","3295","febrl4b-rec-3796-dup-0"
"1","3296","febrl4a-rec-2532-org"
"2","3296","febrl4b-rec-2532-dup-0"
"1","3297","febrl4a-rec-2644-org"
"2","3297","febrl4b-rec-2644-dup-0"
"1","3298","febrl4a-rec-3132-org"
"2","3298","febrl4b-rec-3132-dup-0"
"1","3299","febrl4a-rec-1543-org"
"2","3299","febrl4b-rec-1543-dup-0"
"1","3300","febrl4a-rec-4244-org"
"2","3300","febrl4b-rec-4244-dup-0"
"1","3301","febrl4a-rec-2152-org"
"2","3301","febrl4b-rec-2152-dup-0"
"1","3302","febrl4a-rec-2152-org"
"2","3302","febrl4b-rec-2853-dup-0"
"1","3303","febrl4a-rec-2858-org"
"2","3303","febrl4b-rec-2858-dup-0"
"1","3304","febrl4a-rec-4497-org"
"2","3304","febrl4b-rec-4497-dup-0"
"1","3305","febrl4a-rec-1277-org"
"2","3305","febrl4b-rec-1277-dup-0"
"1","3306","febrl4a-rec-3881-org"
"2","3306","febrl4b-rec-3881-dup-0"
"1","3307","febrl4a-rec-4087-org"
"2","3307","febrl4b-rec-4087-dup-0"
"1","3308","febrl4a-rec-4907-org"
"2","3308","febrl4b-rec-4907-dup-0"
"1","3309","febrl4a-rec-4066-org"
"2","3309","febrl4b-rec-4066-dup-0"
"1","3310","febrl4a-rec-4066-org"
"2","3310","febrl4b-rec-3152-dup-0"
"1","3311","febrl4a-rec-4469-org"
"2","3311","febrl4b-rec-335-dup-0"
"1","3312","febrl4a-rec-4469-org"
"2","3312","febrl4b-rec-4469-dup-0"
"1","3313","febrl4a-rec-1716-org"
"2","3313","febrl4b-rec-1716-dup-0"
"1","3314","febrl4a-rec-4982-org"
"2","3314","febrl4b-rec-4982-dup-0"
"1","3315","febrl4a-rec-2329-org"
"2","3315","febrl4b-rec-2329-dup-0"
"1","3316","febrl4a-rec-2329-org"
"2","3316","febrl4b-rec-4541-dup-0"
"1","3317","febrl4a-rec-4307-org"
"2","3317","febrl4b-rec-4307-dup-0"
"1","3318","febrl4a-rec-3597-org"
"2","3318","febrl4b-rec-3597-dup-0"
"1","3319","febrl4a-rec-3597-org"
"2","3319","febrl4b-rec-1614-dup-0"
"1","3320","febrl4a-rec-2419-org"
"2","3320","febrl4b-rec-2419-dup-0"
"1","3321","febrl4a-rec-929-org"
"2","3321","febrl4b-rec-929-dup-0"
"1","3322","febrl4a-rec-3605-org"
"2","3322","febrl4b-rec-3605-dup-0"
"1","3323","febrl4a-rec-3602-org"
"2","3323","febrl4b-rec-3602-dup-0"
"1","3324","febrl4a-rec-3064-org"
"2","3324","febrl4b-rec-3064-dup-0"
"1","3325","febrl4a-rec-2572-org"
"2","3325","febrl4b-rec-2572-dup-0"
"1","3326","febrl4a-rec-2468-org"
"2","3326","febrl4b-rec-2468-dup-0"
"1","3327","febrl4a-rec-2012-org"
"2","3327","febrl4b-rec-2012-dup-0"
"1","3328","febrl4a-rec-2323-org"
"2","3328","febrl4b-rec-2323-dup-0"
"1","3329","febrl4a-rec-1787-org"
"2","3329","febrl4b-rec-1787-dup-0"
"1","3330","febrl4a-rec-1261-org"
"2","3330","febrl4b-rec-1261-dup-0"
"1","3331","febrl4a-rec-1131-org"
"2","3331","febrl4b-rec-1131-dup-0"
"1","3332","febrl4a-rec-2783-org"
"2","3332","febrl4b-rec-2783-dup-0"
"1","3333","febrl4a-rec-2783-org"
"2","3333","febrl4b-rec-2624-dup-0"
"1","3334","febrl4a-rec-3050-org"
"2","3334","febrl4b-rec-3050-dup-0"
"1","3335","febrl4a-rec-1315-org"
"2","3335","febrl4b-rec-1315-dup-0"
"1","3336","febrl4a-rec-3077-org"
"2","3336","febrl4b-rec-3077-dup-0"
"1","3337","febrl4a-rec-91-org"
"2","3337","febrl4b-rec-91-dup-0"
"1","3338","febrl4a-rec-2988-org"
"2","3338","febrl4b-rec-2988-dup-0"
"1","3339","febrl4a-rec-469-org"
"2","3339","febrl4b-rec-469-dup-0"
"1","3340","febrl4a-rec-2065-org"
"2","3340","febrl4b-rec-2065-dup-0"
"1","3341","febrl4a-rec-1615-org"
"2","3341","febrl4b-rec-1615-dup-0"
"1","3342","febrl4a-rec-1354-org"
"2","3342","febrl4b-rec-1354-dup-0"
"1","3343","febrl4a-rec-4860-org"
"2","3343","febrl4b-rec-4860-dup-0"
"1","3344","febrl4a-rec-3896-org"
"2","3344","febrl4b-rec-3896-dup-0"
"1","3345","febrl4a-rec-3459-org"
"2","3345","febrl4b-rec-3459-dup-0"
"1","3346","febrl4a-rec-1690-org"
"2","3346","febrl4b-rec-1690-dup-0"
"1","3347","febrl4a-rec-3937-org"
"2","3347","febrl4b-rec-3937-dup-0"
"1","3348","febrl4a-rec-4080-org"
"2","3348","febrl4b-rec-4080-dup-0"
"1","3349","febrl4a-rec-2721-org"
"2","3349","febrl4b-rec-2721-dup-0"
"1","3350","febrl4a-rec-903-org"
"2","3350","febrl4b-rec-903-dup-0"
"1","3351","febrl4a-rec-257-org"
"2","3351","febrl4b-rec-257-dup-0"
"1","3352","febrl4a-rec-2132-org"
"2","3352","febrl4b-rec-2132-dup-0"
"1","3353","febrl4a-rec-578-org"
"2","3353","febrl4b-rec-578-dup-0"
"1","3354","febrl4a-rec-4206-org"
"2","3354","febrl4b-rec-4206-dup-0"
"1","3355","febrl4a-rec-2207-org"
"2","3355","febrl4b-rec-2207-dup-0"
"1","3356","febrl4a-rec-2393-org"
"2","3356","febrl4b-rec-2393-dup-0"
"1","3357","febrl4a-rec-40-org"
"2","3357","febrl4b-rec-40-dup-0"
"1","3358","febrl4a-rec-2344-org"
"2","3358","febrl4b-rec-2344-dup-0"
"1","3359","febrl4a-rec-2344-org"
"2","3359","febrl4b-rec-4595-dup-0"
"1","3360","febrl4a-rec-3806-org"
"2","3360","febrl4b-rec-3806-dup-0"
"1","3361","febrl4a-rec-3263-org"
"2","3361","febrl4b-rec-3263-dup-0"
"1","3362","febrl4a-rec-1429-org"
"2","3362","febrl4b-rec-1429-dup-0"
"1","3363","febrl4a-rec-2648-org"
